Node name,Degree,Strength,Clustering coefficient,Average path length,Maximum path length,Betweenness,Eigenvector centrality,PageRank
AZD,2,2450.0,1.0,4.19900497512,12,0.0,3.44718484872e-06,0.000136921916292
USH,4,5724.0,0.833333333333,4.10503040354,12,0.0,0.00263221231,4.4666729988e-05
IQM,1,28.5,0,5.67910447761,13,0.00055307301758,0.000203560854758,0.000101430159076
USU,2,111.5,1.0,4.11912658928,10,0.0,0.00158102329611,6.37672051208e-05
USQ,2,158.0,1.0,3.98037589829,12,0.0,3.47543788402e-06,5.34252801804e-05
AZR,7,1506.0,0.571428571429,4.44389165285,12,0.0,0.0110610700597,5.10393638728e-05
MWA,1,494.0,0,4.14317302377,12,0.000552944429085,0.00396141117159,5.83747167601e-05
SGY,2,524.0,1.0,4.90657822001,13,0.0,0.00184974227938,0.00014984732032
YGV,2,90.0,1.0,5.5917634052,14,0.0,0.00881963838477,0.00106921474431
SGU,2,1470.0,1.0,3.72222222222,11,0.0,2.37533983188e-06,0.000128663672988
PXU,2,384.0,1.0,4.45909342178,11,0.0,0.00497118010806,6.63256771011e-05
PXO,2,1320.0,1.0,4.24239911553,12,0.00573246486679,3.3249677663e-05,0.00013255286656
PXM,3,785.0,1.0,4.14234383637,12,7.2426146557e-07,0.00103747694334,4.34177746371e-05
SGN,28,55598.0,0.259259259259,3.46047540077,10,0.000552944429085,0.01054742099,0.00217824652645
SGC,9,3204.0,0.666666666667,3.87313432836,11,0.0,3.27785590627e-05,4.95048448988e-05
SGD,1,2297.0,0,3.92067440575,11,0.0,0.00400251480966,0.000103891641437
SGF,6,13546.0,1.0,3.74737423991,12,0.0,0.000811703585057,0.000201781918532
ICI,1,8.0,0,5.41625207297,12,0.0209746760239,0.00762398784672,0.000225590267149
CNS,35,45115.0,0.105882352941,3.46489773355,9,0.0,5.59024368935e-06,0.000519383192945
CNP,1,44.0,0,4.88750690989,12,0.0,3.32005375488e-06,4.33637421383e-05
TKG,1,595.0,0,4.42786069652,11,4.04844750008e-06,0.00238568688311,5.40700941551e-05
FPO,10,13428.5,0.8,3.95245992261,12,5.13973137802e-05,0.000197373015491,0.000139451920763
YGP,3,1420.0,0,5.05776672195,13,0.00262582400041,2.23881211188e-05,0.000192356577533
CNX,14,30087.0,0.230769230769,3.66334991708,10,0.0,0.0158694891162,7.03305878205e-05
CNY,1,228.0,0,4.35212824765,12,0.0,7.107468044e-07,0.000140160406973
CND,4,814.0,1.0,3.67799889442,11,0.00110558302607,0.000190516727924,0.000183197526156
CNB,2,144.0,0,5.2271973466,12,1.46629499232e-06,0.00698234287269,0.00018481315717
CNC,5,278.0,0.6,5.45660585959,11,4.94428554768e-07,0.000347261735227,7.21777120667e-05
CNM,4,760.0,0.666666666667,3.95605306799,12,0.00077710820871,0.0288049852833,0.000395468096117
CNJ,4,899.0,0.5,4.33278054174,10,0.0,0.00584044507246,0.000105802870174
YTQ,2,128.0,0,5.04698728579,13,0.0,0.0778925359092,0.000266689002724
ICT,11,21210.0,1.0,3.69154228856,12,0.0,0.00143900323689,0.000131741813255
KGJ,1,18.0,0,5.96213377557,13,3.44061107699e-07,8.75485958063e-06,8.06826701922e-05
YZV,7,2667.0,0.190476190476,4.59314538419,13,1.4069067908e-05,0.00851170346646,0.0032902694275
ZCL,8,6181.0,0.714285714286,3.60392482034,11,0.00100394819566,4.72307324406e-05,0.000109697564783
ZCO,7,10625.5,0.428571428571,4.48618021006,13,1.20183022767e-05,5.15673419329e-06,7.48323555055e-05
PFO,14,8212.0,0.846153846154,3.50663349917,11,0.0,4.68454602434e-06,9.65282439818e-05
PFN,5,5863.0,1.0,3.88805970149,12,0.0154093147318,0.0266019829439,0.000362594914336
DXB,100,209713.5,0.206060606061,3.00718629077,10,0.0,0.000658179536085,0.000190232215143
YUY,3,1503.0,1.0,4.06440022112,12,0.0,0.00838888589876,0.000121416451838
YUX,2,12.0,1.0,5.32974018795,13,6.26388193318e-06,0.00309328054016,0.000128099928081
SIP,10,2490.0,0.555555555556,3.76672194583,11,0.0,0.0195978980982,4.35829099023e-05
SIT,2,2940.0,1.0,4.90132669983,13,0.000552944429085,8.5199432326e-06,0.00104759325347
SIX,2,272.0,0,5.23189607518,12,0.000141420196597,1.17145194673e-07,6.30807018982e-05
YUT,3,231.0,0.333333333333,5.57324488668,14,0.0,0.0530510266873,0.000432707907498
SZG,17,8753.0,0.647058823529,3.5447761194,11,0.0,2.7896623873e-07,7.1926502953e-05
SIC,2,79.0,1.0,4.48811498065,12,0.00228161983351,1.04574670355e-05,0.000106638291804
SIA,39,72445.0,0.408906882591,3.61967938087,11,0.0,0.000960642006308,0.00589997061387
YUM,2,3062.0,1.0,3.72222222222,11,0.00364376199598,0.0402177056512,0.000140646357463
SID,15,9615.0,0.32380952381,3.37534549475,11,0.0,0.00111112909586,8.61822157941e-05
SIJ,1,95.0,0,5.32255389718,13,0.0,0.00128183654264,8.46247004142e-05
YUB,1,247.0,0,6.35793255943,14,0.0753624044623,0.00469325398796,0.000999423608363
YUD,3,252.0,1.0,5.05472636816,13,5.09720159555e-07,0.00768412622548,4.19351581783e-05
YUF,3,156.0,0.333333333333,6.39054726368,14,0.0,0.000430878926787,0.000259968997933
TAV,2,306.0,1.0,5.11166390271,12,0.0,3.32114894577e-05,0.000173822992651
TAP,2,4068.5,1.0,4.14234383637,12,0.00473445678621,0.00299180224008,0.000126565807119
TAS,55,33294.0,0.224242424242,3.19789939193,11,0.0,0.00928806900897,0.000129525866529
TAY,1,38.0,0,4.12962962963,12,0.0,1.84491625389e-05,0.000173713303976
TAE,3,25135.0,1.0,3.83720287452,11,0.0,0.00374036579049,0.000119579555069
TKU,7,9903.5,0.619047619048,3.88888888889,11,1.69197665787e-05,5.59822338403e-07,0.000462040256774
TAB,5,6683.0,0.7,3.57213930348,11,5.60349742093e-06,0.00400851083272,0.00025938640827
TAC,1,6048.0,0,4.11940298507,10,0.0,0.000474174214969,9.48683621199e-05
TAL,6,581.0,0.533333333333,4.89192924268,13,1.46854183673e-05,3.56716278574e-07,0.000236040675
TAM,6,6992.0,0.6,3.94472084024,12,1.19082346427e-05,8.19214415356e-05,0.000201396480838
TAO,35,39514.0,0.489075630252,3.61857379768,11,0.000350826000742,0.000248345637032,0.000120877575876
TAH,6,362.0,0.4,5.07352128248,11,0.00138152003445,0.000224368939418,9.30679247201e-05
TAI,6,1634.0,0.733333333333,3.97180762852,11,1.89578339534e-06,2.002478759e-06,0.000105665384935
TAJ,2,486.0,1.0,5.73576561636,11,0.0,9.82098899018e-06,0.000130080400567
TAK,8,20104.0,0.928571428571,3.71088999447,11,0.0,1.96477835714e-05,6.77449217726e-05
MJD,4,544.0,0.5,4.4096185738,11,0.000552944429085,0.000271898466471,6.40508231806e-05
MJE,2,38.0,0,6.09480375898,13,6.24407195454e-07,0.000143916280604,0.000138850584057
MJF,5,2035.0,0.7,4.89441680486,12,5.22463163544e-07,0.00066518684051,0.000171505331683
WLS,4,725.0,0.333333333333,4.39496959646,11,0.0,1.60235455582e-06,5.88774946825e-05
GIS,2,1168.5,1.0,4.2498618021,11,0.0022580224509,7.83169356983e-06,0.000161994203976
MJA,2,38.0,1.0,5.58208955224,13,0.000552944429085,0.00227606340135,4.452733004e-05
MJB,2,38.0,0,5.10116086235,12,0.000552944429085,0.000166090860247,9.93968775209e-05
JIA,4,153.0,0.333333333333,5.08208955224,13,0.00110558302607,0.00242665491539,0.000141724073621
MJL,2,244.0,1.0,4.50248756219,12,0.0,0.000491014763021,0.000177237453174
MJM,3,1512.0,0.666666666667,4.72470978441,12,7.02928372414e-07,0.00939035410643,6.5137358156e-05
JIL,1,316.0,0,4.07573244887,11,0.00225783725369,0.000221794405988,0.000120634139587
NLF,2,99.0,1.0,5.45826423438,11,0.0,0.0318312553422,5.07078807694e-05
JIJ,3,400.0,1.0,5.42675511332,13,0.0,0.00355878406161,5.38002176635e-05
GIZ,8,7665.0,0.642857142857,4.08485351023,11,0.0,0.00080459389304,6.60994948514e-05
MJK,4,227.0,0.833333333333,4.36788280818,11,8.92010279221e-08,0.000571303989008,0.000180643039963
MJT,5,5227.0,0.6,4.04007739082,11,3.0874137726e-07,0.00249648399702,5.82805988144e-05
JIW,4,88.0,1.0,4.4096185738,11,0.0,0.00207153166438,8.1530920549e-05
MJV,5,1410.0,0.9,3.66417910448,11,2.04343171107e-08,2.62795103712e-05,5.73450771875e-05
DJB,2,1449.0,1.0,4.42758430072,11,0.0,0.00224440466833,5.59309867043e-05
DJE,20,10198.5,0.7,3.57822001106,11,1.75003921447e-07,0.000229924074995,4.78239897404e-05
GIB,1,1860.0,0,3.63460475401,11,0.0,0.00301277407263,0.000117252015434
DJG,5,652.0,0.9,4.44499723604,12,2.54860079777e-08,8.96941045148e-05,0.00031077032231
DJJ,3,1711.0,0.333333333333,5.90602542841,12,0.0,0.000304401537643,9.72575383626e-05
SAF,2,1862.0,1.0,4.135986733,12,0.0,0.000388087860867,0.000134341187922
MJZ,1,276.0,0,3.87700386954,11,0.0,0.00139871746387,6.71698561806e-05
DJN,2,40.0,1.0,4.89358761747,13,0.0,0.0127385945624,0.000128586714156
AHB,7,16245.0,0.666666666667,4.08512990603,11,0.000193240811642,2.07879738757e-05,7.47487561518e-05
NPL,3,2473.0,1.0,4.2495854063,11,0.0,8.5461001619e-06,4.37822406184e-05
PLQ,5,1452.0,0.2,4.23908236595,12,0.00276372819111,0.00396961861457,0.000129205226393
AHE,2,184.0,1.0,4.51575456053,12,0.0,0.0012237121818,8.74554523368e-05
NPE,4,3876.0,1.0,4.24847982311,11,0.0,0.000157497028563,7.57532987392e-05
PLP,2,133.0,1.0,4.37700386954,12,0.0,0.0157357081984,6.64648442451e-05
AHN,1,342.0,0,4.15505804312,12,0.0,0.000525066877033,4.67315601806e-05
AHO,9,9734.0,0.722222222222,3.59977888336,11,2.17671280822e-07,0.000303644431673,4.22781386334e-05
SVJ,2,1591.0,1.0,5.2730790492,13,0.0,2.26705217866e-06,0.000498251043541
AHS,2,57.0,1.0,5.80071862908,14,0.0,2.65958193176e-05,8.19905601403e-05
AHU,3,199.0,0.666666666667,3.7034273079,11,3.33383433131e-05,0.000290226093647,8.7797175544e-05
TSN,26,18722.0,0.584615384615,3.69016030956,11,0.0,0.0012237121818,0.00012988284638
GUB,1,76.0,0,4.6370923162,12,0.0,0.00705825515024,5.59133792924e-05
GUA,17,29702.5,0.485294117647,3.46545052515,11,0.00122417746793,3.29827197403e-05,0.000123437712188
TSM,2,140.0,1.0,4.42122719735,12,0.0,0.00051573659246,4.60755733613e-05
TSJ,2,6174.0,0,4.46130458817,11,1.52916047866e-08,0.00295642792494,0.000610727528227
GUD,2,113.0,1.0,5.64317302377,13,0.0,0.000300602954969,0.000474338395908
GUI,2,168.0,0,5.26616915423,13,1.01944031911e-07,0.00117186708141,4.43834174692e-05
GUH,2,192.0,0,4.23355444997,11,0.000552944429085,0.0249533633558,5.86027661789e-05
GCC,1,570.0,0,4.18518518519,12,0.0,6.45497866238e-06,0.000528449148222
GUM,22,41121.0,0.324675324675,3.5450525152,10,0.0029787617602,6.96409944676e-06,5.96830265894e-05
GUR,9,668.5,0.166666666667,4.73742399116,10,0.00442560163821,1.86322031057e-10,0.000175019257787
GUP,1,342.0,0,4.42150359315,12,0.0,2.62967690369e-05,6.09786221236e-05
GUW,3,728.0,0.333333333333,4.0688225539,12,2.32331716392e-07,0.000538374149948,4.80232241832e-05
TSV,8,11661.0,0.285714285714,4.32006633499,10,0.00121656557041,9.30609557636e-05,0.000242597884484
TST,1,1490.0,0,3.95715865119,11,0.0,0.000365590204166,5.86174540734e-05
TSR,17,6019.0,0.433823529412,3.37866224433,11,0.000783142202793,0.000422537047232,0.000246517421566
HUE,2,72.0,0,5.42896627971,13,0.00057225772593,0.00153226652642,0.000245600287912
VOH,2,38.0,1.0,5.42537313433,12,4.33262135621e-07,0.00344064729457,7.63215475046e-05
KBM,2,96.0,0,7.71724709784,13,0.00220994272377,0.000905187298652,4.24798351617e-05
KBC,2,80.0,1.0,4.89441680486,13,0.0,2.63899724359e-05,4.24150573506e-05
HUN,3,24016.5,1.0,4.06661138751,11,0.0,0.000901913771805,0.000104119597121
HUH,4,2706.0,1.0,4.51492537313,12,0.0,0.000971052748539,4.66744902899e-05
HUI,2,2030.0,1.0,4.38474295191,11,0.0,0.00650784406752,7.76458905314e-05
HUU,1,56.0,0,4.27915975677,12,0.0,9.99549799704e-06,0.000117889747953
HUV,1,80.0,0,4.07158651189,12,0.0,5.05748894714e-06,7.31931423341e-05
GEO,4,5423.0,0.666666666667,3.70287451631,12,0.0,0.00644396313516,7.03800150562e-05
HUQ,2,170.0,1.0,4.44029850746,12,0.0,1.15925047151e-07,7.42910698923e-05
HUS,2,133.0,1.0,4.89469320066,13,0.0,1.82558727085e-07,0.000151280818929
KBR,1,5904.0,0,4.00552791598,11,0.0,0.00184303428249,0.000128044161725
HUX,3,2680.0,1.0,4.14234383637,12,0.0,5.69425019327e-07,0.000225090369943
HUY,3,2790.0,0.666666666667,3.60779436153,11,8.26273671471e-06,0.000190303146842,9.36282586989e-05
KBT,2,37.0,1.0,5.10143725815,12,0.0,0.00386722306869,0.000143753322576
HCR,2,97.0,0,5.20702045329,13,2.54860079777e-08,0.0432288262586,4.57818289728e-05
FSD,4,11421.0,1.0,3.7716970702,12,0.0,0.00560240715278,6.21032276407e-05
HCQ,3,65.0,0,6.32780541736,13,0.0,0.0250810039937,6.12988325866e-05
KPV,2,16.0,0,6.21033720287,14,7.64580239332e-08,2.1573016284e-05,0.00055149265195
BLZ,6,2063.5,0.733333333333,3.98092868988,11,0.000256592639765,5.36967379706e-06,0.000677251198373
NFO,1,19.0,0,5.92675511332,13,0.0,0.00116451811367,0.000259991113427
BLT,2,396.0,1.0,4.33637368712,10,0.0,0.00197387789529,7.39768005395e-05
BLV,2,3114.0,1.0,3.78745163074,12,0.0,0.00467812867202,6.50125743715e-05
BLQ,28,53951.0,0.579365079365,3.46738529574,11,8.03512511681e-05,0.00407888303168,0.000109544352813
BLR,15,39692.5,0.466666666667,3.7725262576,10,0.000123076290273,7.28686661288e-06,5.19618383023e-05
BLL,17,20332.5,0.507352941176,3.48148148148,11,0.00039815571248,3.69440634577e-06,6.22597681923e-05
KPB,2,16.0,1.0,4.96351575456,13,0.0,0.001876021258,7.11555240078e-05
KPC,3,63.0,1.0,5.20204532891,13,0.0,0.00125420550336,0.000228154101278
BLI,2,3748.0,1.0,3.97927031509,12,0.0,5.37361095826e-06,4.26597285142e-05
BLK,4,1062.0,0.666666666667,4.18601437258,12,6.40898141793e-08,0.00114158925495,7.44859457937e-05
BLJ,3,985.0,1.0,3.67855168601,11,0.0,5.20604594495e-06,0.000303845994499
BLE,3,2554.5,1.0,3.89690436705,11,0.0,0.104926273425,0.000161578223125
XKS,5,328.0,0.2,5.59369817579,14,0.000489747842153,8.82943256481e-05,0.000126763806522
BLG,1,38.0,0,5.53952459923,12,0.0,0.00127104576075,4.51500916325e-05
BLF,2,437.0,1.0,4.00856826976,12,0.0,0.00150160404587,0.00540751929771
BLA,10,14409.5,0.377777777778,4.20840243228,12,0.000100082107904,0.000271721494641,6.27952999394e-05
KPN,3,340.0,0.666666666667,5.19458264234,13,1.8750420155e-07,0.00165135255085,5.09839734543e-05
KPO,2,9657.0,1.0,3.83775566611,11,0.0,0.000925949462739,7.62379803606e-05
OMB,1,38.0,0,5.5,13,0.010346633817,0.00116364427352,5.31230319344e-05
YTO,116,429693.0,0.207646176912,2.83803206191,11,0.0,0.00512977468325,6.25630583139e-05
LZR,1,518.0,0,4.46434494196,10,0.000803597787113,0.00123980639886,4.82006323596e-05
YTF,2,306.0,1.0,4.07131011609,12,0.0,0.000715462735228,7.96774155369e-05
SHB,2,4550.0,1.0,3.79684908789,11,8.65272196869e-08,0.00268575961086,5.60347376188e-05
LZH,1,1015.0,0,4.31509121061,11,0.0,0.0483428391231,9.48775192354e-05
LZO,4,1830.0,0.833333333333,3.94250967385,11,3.78257492176e-06,2.04188341302e-05,0.000108622866238
LZC,1,647.0,0,4.14289662797,12,5.94941398717e-07,0.00190777580088,0.000238021866293
EKO,3,2478.0,0.333333333333,4.35129906025,12,3.31318103711e-07,0.0269970387009,0.000873700035974
MKG,4,2245.0,0.833333333333,3.78993919292,12,7.64580239332e-08,5.1656523628e-06,4.70031399541e-05
REX,4,3179.0,0.666666666667,4.14123825318,12,0.000142700136126,0.00379006067111,4.58384222484e-05
RES,3,3102.0,0.666666666667,4.10641238253,12,0.000721941145642,0.000706202462955,0.000711033762849
REP,7,10569.0,0.47619047619,3.87147595357,10,0.0,0.0035674112264,5.43164977545e-05
MKE,51,116661.5,0.450196078431,3.41652846877,11,0.0,0.00455702880183,6.85015555825e-05
RET,1,228.0,0,5.273355445,13,0.0069577231252,0.000380047638192,0.000221355404277
REU,1,500.0,0,4.06274184632,12,0.0,0.00286873708001,6.643776148e-05
REK,23,23476.0,0.225296442688,3.32421227197,11,0.0,0.0074414687981,0.000119276112382
DIO,1,60.0,0,5.20259812051,13,1.69154275806e-06,5.1891186421e-06,4.50528799865e-05
REN,4,1173.0,1.0,3.86954118297,11,0.0,0.010210784355,0.000275174523799
REL,6,5920.0,0.533333333333,4.10281923715,12,0.0,0.00245766155418,0.000262522821512
GNV,2,3840.0,1.0,3.91072415699,12,0.0,0.00838923440169,0.000114264053561
REG,2,8613.0,1.0,3.76506357103,11,8.31962283781e-06,4.90694298302e-05,6.1724344254e-05
ALC,35,37603.5,0.635294117647,3.48148148148,11,0.000372750495222,0.00186399819217,0.00012037344759
DIJ,1,171.0,0,4.545328911,12,0.000276166382447,0.00104555022751,0.000285620544311
OUL,7,17268.5,0.52380952381,4.02128247651,12,6.66156802717e-08,0.00404174055688,7.17723761823e-05
OUA,12,6328.5,0.484848484848,3.64759535655,11,2.82190981979e-06,0.0397535732889,4.29892064899e-05
GNU,2,126.0,0,5.19513543394,13,0.000361890180611,0.000705276548489,0.000127405891547
OUD,5,1650.0,0.9,3.60060807076,11,0.000145143981167,3.17543804193e-07,0.000181666138701
FCA,7,5817.0,0.857142857143,3.97014925373,12,0.0,0.000124697781863,0.000452670905091
LFW,13,8220.0,0.525641025641,3.6370923162,11,1.49684499204e-05,0.00257077960276,0.000103689544538
MKN,2,78.0,0,6.72968490879,12,4.62307449819e-05,1.46647541189e-08,0.000144148432102
YTA,1,143.0,0,3.83747927032,12,9.99054739776e-05,0.000479520607067,4.38357818771e-05
MKL,2,1292.0,0,4.27418463239,12,1.69906719852e-08,0.00301222058948,8.58042092184e-05
VER,10,12867.0,0.444444444444,3.92177998894,12,0.0,0.0321550153181,0.000308939286964
FMY,26,59885.0,0.784615384615,3.36511885019,11,3.82290119666e-07,0.00201016742538,7.06521568435e-05
MKK,3,5256.0,1.0,4.11663902709,11,0.0,0.000249054130838,5.88237564383e-05
YIO,3,34.0,0,6.31951354339,14,8.65272196869e-08,0.000666624883639,0.000213222154762
YIN,1,95.0,0,4.681315644,12,2.03888063822e-07,0.00244113171587,5.54497707722e-05
YIH,7,4073.0,0.952380952381,3.9311774461,11,0.0,0.000101698208115,0.000126462132442
YIK,2,300.0,0,7.04090657822,15,0.0,0.0076618171083,4.90892454259e-05
VEY,1,1134.0,0,4.32365948038,12,9.84537789118e-06,0.0019157289676,4.61619400563e-05
FMN,3,2166.0,1.0,4.13294637922,12,1.40173043878e-08,0.000656109329633,8.75621273511e-05
FMO,22,18785.0,0.744588744589,3.51022664456,11,0.0,1.74509006861e-07,0.000270752223251
YIW,7,1266.0,0.904761904762,3.94195688226,11,0.0,0.000266692420526,5.21406925285e-05
YIV,4,612.0,0.5,4.60668877833,13,0.0,0.0528783158778,9.39025985091e-05
LTD,2,176.0,1.0,4.43864013267,12,0.0,0.000160185065907,0.000100649811543
LTK,2,304.0,1.0,4.03731343284,11,0.0,5.81454460586e-07,4.26526887087e-05
LTI,2,150.0,1.0,4.62189054726,12,0.000417767907254,0.00361330515432,0.000317730271936
LTO,3,1036.0,0.666666666667,3.72913211719,11,1.92985776103e-05,1.60549891894e-08,7.35118536876e-05
FMA,2,1596.0,1.0,4.10668877833,12,0.0,0.0510843662015,0.000150321238813
AIM,1,19.0,0,6.10060807076,13,0.0,5.63375280886e-05,0.000277796522933
MKU,1,19.0,0,4.50331674959,12,0.0128249733757,0.000266028176519,7.46546522479e-05
SOF,35,20187.0,0.611764705882,3.39939192924,11,0.0,0.000395914522301,0.000972128618535
MKR,2,57.0,1.0,4.36954118297,11,0.0,0.000633176303991,5.81978445803e-05
IBI,4,108.0,0.5,5.7274737424,11,0.0,5.06812458383e-05,9.00732196273e-05
CAY,9,6536.0,0.138888888889,3.66196793809,11,0.000276293812487,0.0170568452558,4.48733656934e-05
MKQ,1,288.0,0,6.90547263682,13,0.002661566757,0.000740311421227,0.000110754321785
CAS,49,57504.0,0.295068027211,3.2716970702,11,0.0,0.0186354964273,8.97246877735e-05
CAQ,1,699.0,0,4.99364289663,13,0.00265231438567,0.0152987269148,0.000125480371181
CAP,4,1104.0,0.333333333333,4.60530679934,13,0.0,0.000602191488555,6.44948788304e-05
CAW,1,285.0,0,4.32863460475,12,1.11685550041e-05,0.000999741372498,0.000174604199515
IBE,6,2816.0,0.666666666667,4.26091763405,12,0.0,2.14538859458e-05,0.00277442460734
MGN,3,158.0,0.666666666667,4.99695964621,13,1.52661187787e-06,0.00911531149189,4.34223805797e-05
CAK,11,11459.5,0.854545454545,3.6580983969,12,7.64580239332e-08,0.0181115718325,0.000112519146066
CAJ,4,683.5,0.666666666667,4.26865671642,12,1.92598453286e-05,0.0067607535741,0.000137964608681
IBZ,11,15698.0,0.872727272727,3.65201768933,11,0.000275173123489,0.00144584707482,0.000330612867465
CAN,80,204848.0,0.171202531646,3.31564400221,10,4.56265599172e-07,0.00249522919713,0.000193996793176
CAL,1,190.0,0,4.35931453842,12,0.0076017900601,0.0180379479384,0.000108957667827
CAC,4,1260.0,0.5,4.09701492537,12,0.0,0.000264879857872,4.45924446878e-05
CAB,2,312.0,0,5.39552238806,13,4.84234151577e-07,4.95450345408e-06,4.46684775453e-05
CAG,11,31699.5,0.6,3.76229961305,11,0.000552944429085,0.000230149278242,4.52686924904e-05
CAE,10,23244.0,1.0,3.59867330017,12,5.24839460141e-07,0.00212815756481,9.72292725495e-05
PGF,2,6579.0,1.0,3.57960199005,11,0.0,0.00142402013235,8.30045408566e-05
TBI,2,187.5,1.0,4.17744610282,12,0.0,0.0372332017088,6.13454412315e-05
UFA,20,7196.0,0.347368421053,3.80569375345,11,0.0,9.9987360681e-06,6.27093670729e-05
DYU,2,140.0,0,4.55389718076,12,0.0,0.00274466165975,0.00195165696859
PGM,2,32.0,0,5.21337755666,13,5.81311789243e-07,1.89261523615e-07,8.60439965901e-05
PGK,4,1806.0,0.666666666667,4.42647871752,11,0.000276395756519,0.00320196951249,8.73629906409e-05
DYR,2,510.0,1.0,3.87672747374,11,2.34471273395e-07,0.00138386006986,0.00016674525432
PGV,2,1404.0,1.0,4.15478164732,12,0.0,4.60359636179e-06,4.65309242112e-05
PDX,45,207143.0,0.382828282828,3.24295190713,11,0.0,0.00036874447624,4.38032099421e-05
AIC,2,38.0,1.0,5.10143725815,12,0.00407408370062,0.000578122022457,9.17307671493e-05
DYG,8,4224.5,0.892857142857,3.9325594251,11,0.0,5.90390871918e-07,6.54339595247e-05
ZFN,2,475.0,0,6.41210613599,14,5.80156010774e-08,6.06332487443e-06,0.000277565692552
PGX,1,480.0,0,3.68711995578,11,0.0,0.145894715064,0.000115165756683
TBN,1,361.0,0,4.14317302377,12,0.0,0.000809132923886,0.00017949430093
MSH,1,150.0,0,5.67302377004,12,0.0,0.000613249501413,0.00393949147984
SNE,3,368.0,1.0,4.37258153676,12,5.09720159555e-08,1.05224126289e-05,0.000177651300436
PPG,6,2584.0,0.133333333333,4.11249309011,11,3.82290119666e-08,0.0009663092888,0.000145781505945
TEP,2,38.0,0,5.72553897181,11,1.52916047866e-07,0.00114306423391,0.000125777400617
ZRJ,3,269.0,0.666666666667,5.59618573798,14,0.0173389250158,0.000546806736746,4.31058856099e-05
ZRH,143,356542.0,0.199251452773,2.81398562742,10,0.000712437341796,0.00525738913779,6.65385379939e-05
UDR,4,3780.0,0.333333333333,4.12023217247,11,1.28067190088e-05,5.20604594495e-06,0.00104042847759
RSH,4,247.0,0.5,5.18960751797,13,7.05730730002e-07,0.000656109329633,5.58337600439e-05
OGX,7,1390.0,0.571428571429,4.44389165285,12,0.0,2.57529012008e-05,8.04909124656e-05
RSJ,1,144.0,0,3.97982310669,12,0.0,5.65669339537e-05,0.000160032606937
RSD,2,650.0,1.0,4.34687672747,12,0.00187003540189,0.0305555015029,5.54015242873e-05
SSA,20,63258.0,0.268421052632,3.78413488115,12,5.08587644532e-05,0.000212813479349,0.000922247345663
GAX,1,148.0,0,5.5,13,0.0,0.0038363908835,0.000261846972257
RSA,2,942.0,1.0,4.10668877833,12,0.0,0.00114158925495,9.28207150593e-05
OGS,2,465.5,1.0,5.14427860697,13,0.0,0.00860453649667,0.000123869570529
OGN,1,1155.0,0,4.76865671642,12,0.0,0.00109315621981,0.000833566076494
DOH,36,60521.0,0.447619047619,3.29823106689,10,0.000808736486568,0.00120747898059,0.000205900335707
MKY,4,6369.0,0.333333333333,4.33471531233,10,0.000107424533794,4.75198135957e-05,0.000172483802527
RST,2,6839.0,1.0,3.78745163074,12,0.0,0.00113157472868,4.95479740732e-05
RSU,2,9323.0,1.0,3.83775566611,11,0.0,9.81788774797e-06,6.20616433641e-05
OGG,16,83630.0,0.35,3.637368712,11,0.000299146251619,0.0239907018957,6.89735805651e-05
UDI,7,10045.0,0.761904761905,4.0901050304,12,5.83422092917e-07,0.129938879039,0.000457698663095
ESD,5,1187.0,0.5,3.9776119403,12,0.000276511171726,0.000157340230196,0.00407345010666
GHT,1,132.0,0,5.02791597568,12,0.0,5.54931720958e-06,6.62437533926e-05
MIK,2,432.0,1.0,4.12935323383,12,0.0,0.0937570584373,0.000139383175733
MIJ,1,45.0,0,5.10171365395,12,0.0,0.00750105334944,0.0051427749032
DKR,25,16115.0,0.333333333333,3.36705362078,11,9.79640573658e-07,0.000753521258675,0.000254921297842
MIL,129,391815.5,0.207122093023,2.8872305141,11,0.0152537244701,0.000388087860867,0.000342242058085
ZNE,1,876.0,0,4.36981757877,11,0.0,0.00100310655803,7.32387623534e-05
YHK,5,199.0,0.5,5.42703150912,13,7.64580239332e-08,0.00316785544647,0.000172686661628
MIA,110,462297.0,0.199332777314,3.01603095633,11,0.03169742921,5.84836414181e-07,6.51984390733e-05
MID,10,19153.0,0.444444444444,3.83001658375,12,0.000438235968661,0.00011860713184,0.000104657943727
MBA,6,7936.0,0.533333333333,4.38944168049,12,0.0,0.0304615409484,7.08564146681e-05
GHE,2,57.0,1.0,4.37700386954,12,0.0,0.000617216020182,0.000115678383978
GHA,9,3019.0,0.527777777778,4.44333886125,12,1.16308872771e-06,8.82943256481e-05,7.45723581819e-05
GHB,4,1134.5,1.0,3.9997236042,12,0.0,0.000764511080952,7.58110410947e-05
JFR,1,46.0,0,5.91459369818,13,0.0010443367267,0.0167205877722,4.69791460226e-05
MIS,3,129.5,0.666666666667,4.41293532338,9,0.00016547871011,5.63375280886e-05,0.000165474534034
MIR,20,7687.5,0.673684210526,3.57960199005,11,8.04060226076e-06,0.00149994060167,4.37342698211e-05
MIU,2,122.0,1.0,4.3402432283,12,0.0,3.20494148065e-05,7.48113145791e-05
DKI,1,834.0,0,4.46434494196,10,0.0,0.00064445531427,0.00019383817701
GAO,1,288.0,0,4.19762299613,12,0.0,0.00194192611292,4.33468257723e-05
